id,number,title,authors,source,year,pages,citations,url
52457797,62,EFFECTIVE COLLABORATION FOR SUSTAINABLE RURAL TOURISM DEVELOPMENT IN KAZAKHSTAN: PROMOTING ECONOMIC DEVELOPMENT AND CULTURAL PRESERVATION,"Nesipbekova A.S., Karimbaeva M.A., Turganzhan Z., Erbolatov M.E.",Молодой ученый. 2023. № 16 (463). С. 81-83.,2023,81-83,0,https://elibrary.ru/item.asp?id=52457797
66961853,63,PLOT-ROLE-PLAYING GAME AS A MEANS OF COMMUNICATION DEVELOPMENT IN OLDER PRESCHOOL CHILDREN WITH MENTAL RETARDATION,Bulmasova N.V.,"В сборнике: Актуальные проблемы профессиональной сферы в современном мире. Материалы XI Международной научно-практической конференции молодых ученых на иностранных языках. Екатеринбург, 2024. С. 221-227.",2024,221-227,0,https://elibrary.ru/item.asp?id=66961853
80102959,64,МЕКТЕПАЛДЫ ДАЯРЛЫҚ ТОП БАЛАЛАРЫНЫҢ ИНТЕЛЛЕКТУАЛДЫҚ ДАМУЫН ТАНЫМДЫҚ ОЙЫНДАР АРҚЫЛЫ ДАМЫТУ,Баймуханова Б.К.,Батыс Қазақстан инновациялық-технологиялық университетінің хабаршысы. 2022. Т. 23. № 3. С. 107-112.,2022,107-112,0,https://elibrary.ru/item.asp?id=80102959
89078644,65,САЙЁҲИИ ЭКОЛОГӢ - ШАРОИТИ МУСОИД БА ИҚТИСОДИ «САБЗ» ВА РУШДИ УСТУВОР,"Алимова М.А., Аъзамов Қ.Б.","В сборнике: Масъалаҳои мубрами гузариш ба иқтисоди сабз дар Осиёи марказӣ. Маводи конференсияи байналмилалии илмӣ-амалӣ. Душанбе, 2026. С. 203-208.",2026,203-208,0,https://elibrary.ru/item.asp?id=89078644
89197994,66,"FEATURES OF THE DEVELOPMENT OF SPORTS IN THE ISLAMIC REPUBLIC OF IRAN: IMPORTANCE, REASONS FOR UNDERDEVELOPMENT AND WAYS TO IMPROVE THE SITUATION","Shahini F., Sirakovskaya Y.V.","В сборнике: Modern University Sport Science. Publication of scientific abstracts. The XIX Annual International Conference for Students and Young Researchers. Moscow, 2025. С. 592-596.",2025,592-596,0,https://elibrary.ru/item.asp?id=89197994
54126556,67,ТАМОЮЛҲОИ РУШДИ НИЗОМИ БОНКИИ ҶУМҲУРИИ ТОҶИКИСТОН ВА ИМКОНИЯТИ РУШДИ БОНКДОРИИ ИСЛОМӢ,Раҳмонов З.А.,Паёми молия ва иқтисод. 2023. № 1 (35). С. 328-341.,2023,328-341,0,https://elibrary.ru/item.asp?id=54126556
82683596,68,THE DEVELOPMENT OF COTTON GROWING IN TURKESTAN AS AN INDICATOR OF THE DEVELOPMENT OF RUSSIAN CIVILIZATION IN THE LATE XIX - EARLY XX CENTURY,Korotkov E.A.,"В сборнике: Языки и культуры: исторический опыт и перспективы развития. Альманах. Материалы студенческой научно-практической конференции с международным участием. Москва, 2024. С. 85-89.",2024,85-89,1,https://elibrary.ru/item.asp?id=82683596
42896473,69,РОЛЬ ДЕРЖАВНО-ПРИВАТНОГО ПАРТНЕРСТВА В РОЗБУДОВІ КРИТИЧНОЇ ІНФРАСТРУКТУРИ ДЛЯ ДОСЯГНЕННЯ,"Лук'яненко І.Г., Мар'янович М.Е.",Бізнес Інформ. 2020. № 1 (504). С. 291-297.,2020,291-297,1,https://elibrary.ru/item.asp?id=42896473
45714558,70,ISSUES ON ECONOMIC DEVELOPMENT AND HUMAN INNER PROSPERITY,Oyunchimeg B.,М. Рыскулбеков атындагы Кыргыз экономикалык университетинин кабарлары. 2015. № 3 (33). С. 161-162.,2015,161-162,0,https://elibrary.ru/item.asp?id=45714558
50055228,71,"GLOBAL ENVIRONMENTAL AGENDA: DEVELOPMENTS AHEAD, SUSTAINABLE ENERGY-ECOLOGICAL DIMENSIONS FOR RUSSIA, JAPAN, AND SOUTHEAST ASIA",Mishchenko Ya.V.,RUDN Journal of Economics. 2022. Т. 30. № 4. С. 499-511.,2022,499-511,5,https://elibrary.ru/item.asp?id=50055228
58508029,72,IMPACT OF THE PEDAGOGICAL UNIVERSITY DEVELOPMENT PROJECT ON KAZAKHSTANI ENGLISH TEACHERS,"Ismagulova A.E., Ryspayeva D.S., Zholdabayeva A.S., Furman O.V.",Bulletin of Shokan Ualikhanov Kokshetau University. Philological Series. 2023. № 4. С. 143-155.,2023,143-155,0,https://elibrary.ru/item.asp?id=58508029
66962368,73,DEVELOPING COGNITIVE FUNCTIONS IN CHILDRENDELAYED OF MENTAL DEVELOPMENT BY MEANS OF NEUROPSYCOLOGICAL CORRECTION GAMES AND EXERCISES,Klinova A.N.,"В сборнике: Актуальные проблемы профессиональной сферы в современном мире. Материалы XI Международной научно-практической конференции молодых ученых на иностранных языках. Екатеринбург, 2024. С. 465-470.",2024,465-470,0,https://elibrary.ru/item.asp?id=66962368
54172072,74,ORGANIZM POSTNATAL RIVOJLANISH DAVRIDA YURAKNING O'SISH VA RIVOJLANISH DINAMIKASI,Ziyodullaev M.M.,Tibbiyotda angi Kun. 2022. № 11 (49). С. 108-111.,2022,108-111,0,https://elibrary.ru/item.asp?id=54172072
89079629,75,"АРЗЁБИИ ТАЪСИРИ РАҚАМИКУНОНӢ БА РУШДИ ИҶТИМОИЮ ИҚТИСОДӢ: ОМИЛҲО, МЕХАНИЗМҲО ВА АФЗАЛИЯТҲОИ РУШД","Саидзода А.С., Боев Н.М., Ҳакимов Қ.Ш.","Паёми Донишкадаи омӯзгории Тоҷикистон дар ноҳияи Рашт. Бахши илмҳои ҳуқуқ, таърих ва иқтисод. 2026. № 1 (7). С. 173-180.",2026,173-180,0,https://elibrary.ru/item.asp?id=89079629
42920642,76,ДЕРЖАВНА ПІДТРИМКА РОЗВИТКУ САДІВНИЦТВА В УКРАЇНІ ЯК ОДИН ІЗ НАПРЯМІВ АКТИВІЗАЦІЇ РОЗВИТКУ ГАЛУЗІ,"Томашевська О.А., Павленко Я.С.",Colloquium-Journal. 2020. № 12-7 (64). С. 33-36.,2020,33-36,0,https://elibrary.ru/item.asp?id=42920642
80400383,77,РУШДИ ИЛМҲОИ ТАБИАТШИНОСӢ ВА РИЁЗӢ ОМИЛИ КОҲИШДИҲАНДАИ ХУРОФОТ ВА РУШДИ ҶАҲОНБИНИИ ИЛМИИ ҶОМЕА,Шарифзода И.У.,Паёми Донишгоҳи технологии Тоҷикистон. Бахши илмҳои гуманитарӣ ва педагогикаи касбӣ. 2023. № 1 (11). С. 88-96.,2023,88-96,0,https://elibrary.ru/item.asp?id=80400383
65656476,78,DEVELOPMENT OF ADVERTISING STRATEGY IN CHINA: HISTORICAL REVIEW AND FUTURE PROSPECTS,Liu Ju.,"В сборнике: Журналистика и PR в условиях формирования новой медиасреды: традиции и новаторство. Сборник статей международной научно-практической конференции. Нижний Новгород, 2024. С. 325-329.",2024,325-329,0,https://elibrary.ru/item.asp?id=65656476
79699843,79,DIGITAL TRANSFORMATION AND THE SDGS: A CASE STUDY ON EGYPT’S E-GOVERNMENT AND SDG-16,"Sherif S., Labib G.M.",Governance and Politics. 2024. Т. 3. № 4. С. 8-20.,2024,8-20,1,https://elibrary.ru/item.asp?id=79699843
66962333,80,CORRECTIONAL WORK ON THE DEVELOPMENT OF SPATIO-TEMPORAL REPRESENTATIONS OF JUNIOR SCHOOLCHILDREN WITH MENTAL DEVELOPMENT RETARDS IN ACADEMIC ACTIVITY,Kindyakova Ya.A.,"В сборнике: Актуальные проблемы профессиональной сферы в современном мире. Материалы XI Международной научно-практической конференции молодых ученых на иностранных языках. Екатеринбург, 2024. С. 451-457.",2024,451-457,0,https://elibrary.ru/item.asp?id=66962333
59462050,81,МОДЕЛҲОИ МУОСИРИ РУШДИ СОҲИБКОРӢ ДАР РАВАНДИ АЗ ХУД НАМУДАНИ ДОНИШҲОИ ИСТИФОДАИ САМАРАНОКИ ДОРОИҲОИ МОЛИЯВӢ ВА РУШДИ НЕРУИ ИНСОНӢ,"Шоҳиён Н.Н., Нурдинов Б.Х.",Международные отношения и безопасность. 2023. № 4 (8). С. 131-141.,2023,131-141,0,https://elibrary.ru/item.asp?id=59462050
67348450,82,COMMUNICATIVE-SPEECH DEVELOPMENT OF YOUNG CHILDREN WITH SPEECH DELAY,Rudyaeva A.D.,Наукосфера. 2024. № 4-2. С. 177-183.,2024,177-183,0,https://elibrary.ru/item.asp?id=67348450
46633873,83,AIC IN THE FRAMEWORK OF IMPLEMENTING THE GOALS OF SUSTAINABLE DEVELOPMENT AND STATE POLICY FOR FORMATION AND DEVELOPMENT OF A COMPETITIVE INDUSTRY,"Yuksel K., Ydyrys S.S., Nursoy M., Sandybayeva B.A.",Вестник университета Туран. 2021. № 3 (91). С. 143-150.,2021,143-150,5,https://elibrary.ru/item.asp?id=46633873
91274079,84,МУНОСИБА ТИ СТРА ТЕГЙ ОИД БА ИНКИШОФИ ИҚТИСОДИЁТИ САБЗ ҲАМЧУН УНСУРИРУШДИ УСТУВОРИ МИНТАҚАҲОИ ТО ҶИКИСТОН,"Ҳошимзода Ҳомид Ҳасан, Алиджанова Сурайё Абдушукуровна",Номаи донишгох. Силсилаи илмхои табиатшиноси ва иктисоди. 2026. № 1 (76). С. 72-83.,2026,72-83,0,https://elibrary.ru/item.asp?id=91274079
80399366,85,INTEGRATING SUSTAINABLE DEVELOPMENT GOALS INTO LANGUAGE LEARNING: A FRAMEWORK FOR ARGUMENTATIVE WRITING DEVELOPMENT,Sadyk A.A.,Молодой ученый. 2025. № 8 (559). С. 131-132.,2025,131-132,0,https://elibrary.ru/item.asp?id=80399366
80597713,86,МАСЪАЛАҲОИ МИНТАҚАВИИ РУШДИ НАҚЛИЁТИ МУСОФИРБАР ВА ТАҲЛИЛИ МАРҲИЛАҲОИ ИНКИШОФИ ПАРКИ АВТОБУСҲО,"Юнусов Ф.М., Раҷабов А.А.",Паёми политехникӣ. Бахши: Таҳқиқоти муҳандисӣ. 2024. № 4 (68). С. 155-161.,2024,155-161,0,https://elibrary.ru/item.asp?id=80597713
67904826,87,MANAGEMENT OF SOCIOECONOMIC DEVELOPMENT: NATIONAL PLANNING AND ITS IMPACT ON THE HUMAN DEVELOPMENT INDEX IN RUSSIA,"Volodin A., Degtereva V.",Sustainable Development and Engineering Economics. 2024. № 1 (11). С. 46-56.,2024,46-56,0,https://elibrary.ru/item.asp?id=67904826
71964706,88,АҲАМИЯТИ БАРНОМАСОЗӢ ҲАМЧУН СОҲАИ ФАЪОЛИЯТИ ИНСОНӢ ВА РУШДУ ТАКОМУЛИ ЗАБОНҲОИ БАРНОМАСОЗӢ,"Гулова М.Т., Муҳаммадазизи М.А.",Вестник Бохтарского государственного университета имени Носира Хусрава. Серия гуманитарных и экономических наук. 2023. Т. 2. № 1-4 (116). С. 90-93.,2023,90-93,0,https://elibrary.ru/item.asp?id=71964706
67262181,89,THE ROLE OF A MODERN WEBSITE IN THE DEVELOPMENT OF MICE TOURISM IN ASTANA: INNOVATIVE FUNCTIONS AND DEVELOPMENT PROSPECTS,"Akhatova A.Ye., Agybetova R.Ye.","В сборнике: НАУКА И ТЕХНОЛОГИИ - 2024. Сборник статей III Международной научно-практической конференции. Петрозаводск, 2024. С. 122-130.",2024,122-130,0,https://elibrary.ru/item.asp?id=67262181
91177567,90,"THE SELF-DESTRUCTIVE PSYCHOLOGICAL PREDICAMENT OF PRE-SERVICE TEACHERS AND THE CULTIVATION OF ""LISTENING TO PAIN"" ABILITY UNDER THE ZONE OF PROXIMAL DEVELOPMENT","Zhang Q., Wang J.","В сборнике: Современные студенческие исследования. сборник статей XI Международной научно-практической конференции. В 2 ч.. Пенза, 2026. С. 144-147.",2026,144-147,0,https://elibrary.ru/item.asp?id=91177567
77820723,91,ТАШАККУЛИ НАЗАРИЯИ ИСТИҚЛОЛ ДАР МАРҲАЛАҲОИ ГУНОГУНИ РУШДИ ИЛМ,"Ҷононов С., Абдуллозода Н.А.",Тоҷикистон ва ҷаҳони имрӯз. 2024. № 4 (88). С. 70-82.,2024,70-82,0,https://elibrary.ru/item.asp?id=77820723
47662077,92,THE IMPORTANCE OF DEVELOPING INTERNATIONAL TRADE RELATIONS FOR THE GROWTH OF THE MARKET FOR INNOVATIVE PRODUCTS,Suleymanli S.M.G.,Сomponents of Scientific and Technological Progress. 2021. № 12 (66). С. 43-47.,2021,43-47,0,https://elibrary.ru/item.asp?id=47662077
89262118,93,ТАШАККУЛ ВА РУШДИ СОЊАИ ЧОРВОПАРВАРӢ - КАФИЛИ ТАЪМИНИ АМНИЯТИ ОЗУҚАВОРӢ ВА РУШДИ УСТУВОРИ КИШОВАРЗӢ,"Пиризода Ҷ.С., Мирзон Н.М.",Гузоришхои Академияи илмхои кишоварзии Точикистон. 2026. № 1 (87). С. 196-201.,2026,196-201,0,https://elibrary.ru/item.asp?id=89262118
89172186,94,ТАШАККУЛИ МАЪРИФАТИ ҲУҚУҚӢ ҲАМЧУН РУШДИ ҚОБИЛИЯТИ ЭҶОДИИ КОРМАНДОНИ ОЯНДАИ ОПЕРАТИВӢ,"Қосимов Ф.М., Матробиён М.Х.","Актуальные проблемы современного государства, общества и права. 2026. № 1 (9). С. 33-40.",2026,33-40,0,https://elibrary.ru/item.asp?id=89172186
43056505,95,БАРНОМАИ ДАВЛАТИИ ДАРЁФТ ВА РУШДИ ИСТЕЪДОДҲО - ЗАМИНАИ МУСОИД ДАР ИНКИШОФ ВА НУМӯИ ЛАЁҚАТМАНДИИ ХОНАНДАГОН,Асҳобиддини Ш.,Паёми Донишгоҳи миллии Тоҷикистон. 2019. № 7. С. 188-193.,2019,188-193,0,https://elibrary.ru/item.asp?id=43056505
44664644,96,YOUTH DEVELOPMENT PROGRAMS FOR SUSTAINABLE GROWTH IN KYRGYZSTAN,"Samunnatha V., Choong Y.L., Gulzat M.",Vestnik Bishkek State University. 2020. № 4 (54). С. 58-66.,2020,58-66,0,https://elibrary.ru/item.asp?id=44664644
44043526,97,НАҚШИ МАБЛАҒГУЗОРИҲОИ БУҶЕТӢ ДАР ТАЪМИНИ РУШДИ СОҲАИ МАОРИФ ҲАМЧУН ОМИЛИ АСОСИИ РУШДИ ИҚТИСОДИЁТ,Султонов А.Н.,Паёми Донишгоҳи давлатии тиҷорати Тоҷикистон. 2019. № 1 (26). С. 79-82.,2019,79-82,2,https://elibrary.ru/item.asp?id=44043526
82964344,98,ВАЗЪИ ИНКИШОФЁБИИ МИНТАҚАҲОИ ОЗОДИ ИҚТИСОДИИ ҶУМҲУРИИ ТОҷИКИСТОН ВА ДУРНАМОИ РУШДИ ОНҲО ДАР ЗАМИНАИ САНОАТИКУНОНИИ ИҚТИСОДИЁТИ МИЛЛӢ,"Гадоев А.Ҷ., Сафоев Ҳ.С.",Паёми Донишгоҳи давлатии тиҷорати Тоҷикистон. 2024. № 4-2 (55).,2024,,0,https://elibrary.ru/item.asp?id=82964344
46307746,99,ПОШУК ШЛЯХІВ ВСЕБІЧНОГО РОЗВИТКУ ПІДРОСТАЮЧОГО ПОКОЛІННЯ В УМОВАХ РОЗБУДОВИ НЕЗАЛЕЖНОЇ ПРАВОВОЇ ДЕРЖАВИ,"Курілова В., Редько С.",Актуальные научные исследования в современном мире. 2021. № 4-11 (72). С. 151-155.,2021,151-155,0,https://elibrary.ru/item.asp?id=46307746
65583389,100,ИННОВАЦИОН РИВОЖЛАНИШ ШАРОИТИДА ИНСОН КАПИТАЛИНИНГ РИВОЖЛАНИШ ОМИЛЛАРИ ТАСНИФИ,"Арабов Н.У., Болтаев Б.С.",Innovatsion Iqtisodiyot. 2023. № 3-1. С. 55-64.,2023,55-64,0,https://elibrary.ru/item.asp?id=65583389
46506095,1,CUSTOMS PERFORMANCE MEASUREMENT MECHANISM AS THE BASIS OF AN ORGANIZED SYSTEM FOR MEASURING THE CUSTOMS AUTHORITIES' EFFECTIVENESS,Bozhidaeva E.I.,Green Channel. Science and Education in Customs. 2021. № 2 (16). С. 64-69.,2021,64-69,1,https://elibrary.ru/item.asp?id=46506095
19815450,2,МУРОМЦЕВСКИЕ ЧТЕНИЯ. ЭФФЕКТИВНОСТЬ ЗАКОНОДАТЕЛЬСТВА В СОВРЕМЕННЫХ СОЦИАЛЬНО-ЭКОНОМИЧЕСКИХ УСЛОВИЯХ,,"материалы X Международной научной конференции, г. Москва, 15 апреля 2010 г. / Москва, 2010.",2010,,0,https://elibrary.ru/item.asp?id=19815450
36511997,3,FUZZY-MULTIPLE EFFICIENCY RATING OF UNIVERSITIES BASED ON A COMPLEX OF ADDITIONAL INDICATOR,Karataeva G.E.,Modern Information Technologies and IT-Education. 2018. Т. 14. № 2. С. 462-471.,2018,462-471,3,https://elibrary.ru/item.asp?id=36511997
49737880,4,"DISCLOSURE OF THE CONCEPT OF ""EFFICIENCY"" AND METHODS OF EFFECTIVENESS EVALUATING",Noskov Z.R.,"Молодежь. Общество. Современная наука, техника и инновации. 2022. № 21. С. 230-231.",2022,230-231,0,https://elibrary.ru/item.asp?id=49737880
80663974,5,ТАҲЛИЛИ САМАРАНОКИИ ИМТИЁЗҲОИ АНДОЗИЮ ГУМРУКӢ БА СОҲАИ ПАРРАНДАПАРВАРӢ ВА МЕТОДИКАИ БАҲОДИҲИИ САМАРАНОКИИ ИМТИЁЗҲО,Ашурзода Ш.М.,Паёми молия ва иқтисод. 2024. № 4-2 (43). С. 243-253.,2024,243-253,0,https://elibrary.ru/item.asp?id=80663974
75197255,6,ДАМЫҒАН МЕМЛЕКЕТТЕРДЕГІ АДАМ ПАПИЛЛОМАВИРУСЫНА (АПВ) ҚАРСЫ ЖҮРГІЗІЛГЕН ВАКЦИНАНЫҢ ЭФФЕКТИВТІЛІГІН САРАПТАУ ЖӘНЕ ҚАЗАҚСТАНҒА ЕНГІЗУ ТИІМДІЛІГІ,"Ералы Т.Ғ., Маратқызы М.",In the World of Science and Education. 2024. № 2. С. 109-117.,2024,109-117,0,https://elibrary.ru/item.asp?id=75197255
82835841,7,PERFORMANCE MANAGEMENT SYSTEMS: TRADITIONAL PERFORMANCE ENCOURAGING METHODS VS MODERN APPROACHES,Zyryanova P.S.,"В сборнике: Россия в XXI веке: глобальные вызовы, приоритеты и перспективы развития. Материалы XVIII Всероссийской научно-практической конференции студентов и молодых ученых. Барнаул, 2025. С. 354-356.",2025,354-356,0,https://elibrary.ru/item.asp?id=82835841
88780158,8,INNOVATIVE SCORING MODELS FOR DEBT COLLECTION: THE ROLE OF COLLECTION SCORING IN MODERN BANKING,"Girinsky A.V., Aldoshin A.O.",Innovation & Investment. 2025. № 12. С. 346-348.,2025,346-348,0,https://elibrary.ru/item.asp?id=88780158
48444442,9,ИНТИХОБИ МАҲАКҲОИ АРЗЁБИИ САМАРАНОКИИ ИСТИФОДАБАРИИ ВОСИТАҲОИ ДАВЛАТӢ ҲАНГОМИ ГУЗАРОНИДАНИ АУДИТИ САМАРАНОКӢ,"Тоҳирова Р.С., Асоев К.Р.",Паёми Донишгоҳи миллии Тоҷикистон. Бахши илмҳои иҷтимоӣ-иқтисодӣ ва ҷамъиятӣ. 2021. № 8. С. 141-148.,2021,141-148,0,https://elibrary.ru/item.asp?id=48444442
36821914,10,ОЦЕНКА ЭФФЕКТИВНОСТИ КОММЕРЧЕСКОЙ ДЕЯТЕЛЬНОСТИ ГОРОДСКОЙ БОЛЬНИЦЫ: ЭФФЕКТИВНОСТЬ ИСПОЛЬЗОВАНИЯ РЕСУРСОВ ЗДРАВООХРАНЕНИЯ И МЕДИЦИНСКАЯ ЭФФЕКТИВНОСТЬ,"Сараев А.Р., Измайлов А.М.",В сборнике: НАУКА XXI ВЕКА: АКТУАЛЬНЫЕ НАПРАВЛЕНИЯ РАЗВИТИЯ. Сборник научных статей VII Международной научно-практической конференции. 2018. С. 47-55.,2018,47-55,0,https://elibrary.ru/item.asp?id=36821914
82461652,11,NEFT-GAZ SANOATI KORXONALARIDA ISHLAB CHIQARISH FAOLIYATINING IQTISODIY SAMARADORLIGINI OSHIRISHDA XORIJ TAJRIBASI,Ibragimov Z.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 1. С. 58-62.,2025,58-62,0,https://elibrary.ru/item.asp?id=82461652
82609039,12,LOGISTIK ZANJIRDA YUKLARNI YETKAZIB BERISH MUDDATINI TEZLASHTIRISH ORQALI IQTISODIY SAMARADORLIKKA ERISHISH CHORA-TADBIRLARI,"Barotov J., Qobulov J., Mekhriev M.",Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 4. С. 49-58.,2025,49-58,0,https://elibrary.ru/item.asp?id=82609039
67885682,13,TURIZMDA SAMARADORLIKNI OSHIRISHDA VILOYATLARARO BOG‘LIQLIKNING AHAMIYATLILIGI,"Umarova M., O‘rinova M.",Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 5. С. 320-325.,2024,320-325,0,https://elibrary.ru/item.asp?id=67885682
89340113,14,SIGIRLARDA HOMILA YO‘LDOSHINING USHLANIB QOLISHINI OLDINI OLISHDA GONADIN VA FERTADIN PREPARATLARINING SAMARASI,Ochilov J.N.,Research Focus. 2025. Т. 4. № 11. С. 401-404.,2025,401-404,0,https://elibrary.ru/item.asp?id=89340113
89334678,15,KON VA TRANSPORT USKUNALARINING FUNKSIONAL MEZONLARI HAMDA ULARNING SAMARADORLIGINI BAHOLASH,Maxmudov Sh.A.,Илм-фан ва инновацион ривожланиш. 2026. Т. 9. № 2. С. 39-49.,2026,39-49,0,https://elibrary.ru/item.asp?id=89334678
82609035,16,RAQAMLI FISKAL BOSHQARUVDA BARQARORLIK REYTINGINING,Abdullayev Z.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 4. С. 9-22.,2025,9-22,0,https://elibrary.ru/item.asp?id=82609035
73166326,17,КИЧИК ТАДБИРКОРЛИК ФАОЛИЯТИДА ИХТИСОСЛАШУВ ЖАРАЁНЛАРИНИ БАҲОЛАШНИНГ КЎРСАТКИЧЛАРИ ВА УЛАРНИНГ САМАРАДОРЛИГИНИ ОШИРИШ ЧОРА-ТАДБИРЛАРИ,Шарипов К.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 8. С. 458-467.,2024,458-467,0,https://elibrary.ru/item.asp?id=73166326
82502819,18,EKSPORT SALOHIYATINI OSHIRISHDA MOLIYAVIY QOʻLLAB-QUVVATLASHNING AMALIY SAMARADORLIGI: TADQIQOT VA NATIJALAR,Xojiyev E.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 2. С. 211-218.,2025,211-218,0,https://elibrary.ru/item.asp?id=82502819
82604769,19,TIJORAT BANKLARIDA DEPOZIT BAZANING BARQARORLIGI ORQALI KREDITLARNING SAMARADORLIGINI TA’MINLASH YO‘LLARI,Melikov O.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 3. С. 138-144.,2025,138-144,0,https://elibrary.ru/item.asp?id=82604769
83112694,20,O‘ZBEKISTON VA JANUBIY KOREYA MAMLAKATLARINING MEHMONXONA SANOATIDA SOLIQ IMTIYOZLARI VA SUBSIDIYALAR: IQTISODIY SAMARADORLIK TAHLILI,Tohirov A.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 9. С. 244-255.,2025,244-255,0,https://elibrary.ru/item.asp?id=83112694
83112712,21,КОРПОРАТИВ БОШҚАРУВ ТИЗИМИДА ESG ТАМОЙИЛЛАРИНИ ИНТЕГРАЦИЯ ҚИЛИШНИНГ ИННОВАЦИОН МЕХАНИЗМЛАРИ ВА УЛАРНИНГ САМАРАДОРЛИККА ТАЪСИРИ,Исмаилов А.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 9. С. 401-409.,2025,401-409,0,https://elibrary.ru/item.asp?id=83112712
79490160,22,TO‘QIMACHILIK KORXONALARINI EKSPORT FAOLIYATI SAMARADORLIGINING TAHLILI,To‘xtayev Z.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 11. С. 306-310.,2024,306-310,0,https://elibrary.ru/item.asp?id=79490160
75997511,23,БАНКЛАР ИНВЕСТИЦИЯ ФАОЛИЯТИНИНГ АСОСИЙ ХУСУСИЯТЛАРИ ВА УНИ ТАКОМИЛЛАШТИРИШ ЙЎНАЛИШЛАРИ,Абиев Д.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 10. С. 298-303.,2024,298-303,0,https://elibrary.ru/item.asp?id=75997511
89327917,24,10-11 YOSHLI O‘QUVCHILARNING JISMONIY SIFATLARINI AMALIY GIMNASTIKA MASHG‘ULOTLARIDA RIVOJLANTIRISH SAMARADORLIGINI OSHIRISH,"Mahammadiyev F.Q., Xolboyeva G.X.",Research Focus. 2026. Т. 5. № 1. С. 182-186.,2026,182-186,0,https://elibrary.ru/item.asp?id=89327917
88910306,25,САНОАТ КОРХОНАЛАРИ ИҚТИСОДИЙ САМАРАДОРЛИГИ МОҲИЯТИНИ ОЧИБ БЕРИШДАГИ ЁНДАШУВЛАР,Отаниёзов О.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 11. С. 364-369.,2025,364-369,0,https://elibrary.ru/item.asp?id=88910306
67885664,26,BOSHQARUVDA SAMARADORLIK KO‘RSATKICHLARI (KPI) TIZIMINI JORIY QILISHNING NAZARIY JIHATLARI,"Maxmudov S., Mirzaeva S.",Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 5. С. 175-184.,2024,175-184,0,https://elibrary.ru/item.asp?id=67885664
82604780,27,OʻZBEKISTON TIJORAT BANKLARI FOYDA SAMARADORLIGI TAHLILI,Xannayev S.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 3. С. 224-231.,2025,224-231,0,https://elibrary.ru/item.asp?id=82604780
80342470,28,ҚОРАҚАЛПОҒИСТОН РЕСПУБЛИКАСИ ШАРОИТИДА КУНЖУТ ЕТИШТИРИШНИНГ ЗАМОНАВИЙ ТЕХНОЛОГИЯЛАРИ ҲАМДА УЛАРНИНГ ИҚТИСОДИЙ САМАРАДОРЛИККА ТАЬСИРИ,Отемисов Ш.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 12. С. 370-376.,2024,370-376,0,https://elibrary.ru/item.asp?id=80342470
73952510,29,ЎЗБЕКИСТОНДАГИ КИЧИК БИЗНЕСНИНГ ИҚТИСОДИЙ ФАОЛИЯТ ТУРЛАРИ БЎЙИЧА ТАРКИБИЙ ТУЗИЛМАНИНГ САМАРАДОРЛИК ДАРАЖАСИНИ БАҲОЛАШ,Шарипов К.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 9. С. 421-429.,2024,421-429,0,https://elibrary.ru/item.asp?id=73952510
82461686,30,СУҒУРТA ТAШКИЛOТЛAРИ ИНВЕСТИЦИЯ ФАОЛИЯТИ СИФAТ ВA СAМAРAДOРЛИГИНИ OШИРИШ ЙЎЛЛАРИ,Кенжаев И.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 1. С. 332-340.,2025,332-340,0,https://elibrary.ru/item.asp?id=82461686
32357580,31,ПРИНЦИПЫ ПОВЫШЕНИЯ ЭФФЕКТИВНОСТИ КОРРЕКЦИОННОГО ОБРАЗОВАНИЯ: ВЗГЛЯД НА ПРОБЛЕМУ,Троценко Т.А.,"Вестник ""Өрлеу"" - kst. 2017. № 4 (18). С. 43-46.",2017,43-46,0,https://elibrary.ru/item.asp?id=32357580
